ts_index,EyePosition_x,EyePosition_y,EyePosition_z,GazeTarget,EyeDirection_h,EyeDirection_v
427,-0.06530436096816608,0.329633055596157,0.24762490469640894,0,0.0008135096360006386,0.013054788071543292
427,0.006301152489827715,0.20458589138848918,-0.09308002697803681,1,0.0003241663524884421,-0.0013014305436768459
427,0.029098789497815455,0.1785471076310741,-0.24546620497004173,1,0.0020923872756854604,-0.01006017381499702
427,-0.36425658383631965,0.34743326205002034,0.23749880818888075,1,0.0006241198170521551,0.006283455092642799
427,-0.0036740318540743866,-0.26917631144574944,0.0227413674581179,1,-0.0006771617115121117,0.009751197334177512
427,-0.044117214450641595,-0.24764915903775345,-0.09641575249589802,1,0.00041293145427562434,-0.005637245528039747
427,-0.24666611866992944,0.07310616344757369,0.07348997133261682,0,-0.0005069431753711298,-0.004710383056183228
427,0.06961498120729089,-0.43442530244919725,-0.42223913231296656,0,-0.000718444221252436,-0.0021344715171184724
427,0.09327226967940137,0.4426068650848656,0.2572978869606058,0,-0.0001599385299634271,-0.00019016207902688832
427,-0.30075880939134264,-0.005553940797716979,-0.08659759167604149,0,0.0003227185603380895,-0.00827230943552323
427,0.1558039542723517,0.4598216739007733,-0.032628044537057276,1,0.0004017117220989415,0.006901439917111125
427,-0.12036614156575087,0.06722774454312502,0.0037777202345384577,0,9.767609854883172e-05,-0.007730097838554665
427,0.007353052277682814,0.14939948737363493,0.4353430823385125,0,0.0009592708260852069,0.021531824575115564
427,-0.23020426886641485,0.26169619101620345,0.05500260172150552,0,0.0021898029332176722,-0.008082982853551515
427,-0.2519165526542328,-0.17981779363320663,-0.637168717292942,0,-0.0005257550216807611,-0.00759132661553698
427,0.045118135942862285,0.10252679273314783,0.5628512517647658,0,0.0009504238381860502,-0.005769036556624031
427,-0.2695244014045074,0.1475757514519517,-0.39606996210619266,0,0.0018314587658543537,0.01179440120721287
427,-0.14075269563141143,-0.5139403587272632,0.40616171224962383,0,-0.0001145398452526179,0.012378163119734617
427,-0.4783282976383101,-0.17981250688613185,0.0015731099154549497,0,4.698059376474206e-05,-0.004500654714792437
427,0.1868549797042496,-0.3202861288147783,-0.04271384550638805,0,0.00012029563171189887,0.00514438834058749
427,0.21348446342666694,-0.33739262755136074,-0.4602342512206867,1,0.001277676821898509,0.0033231401197959167
427,-0.22454596096696608,0.46534559265675685,0.0347023902878576,0,0.0011792971840638264,0.0006751848141010895
427,0.6182243774645961,0.5266022527329614,-0.07468924454372204,0,0.0009715709509543555,0.006453759495851475
427,0.4105894672597046,-0.2894770381740313,0.20581543799953178,1,0.0010584244868495879,-0.017587394864231144
427,-0.3549775537997325,-0.6117696533280301,-0.08082205033336733,1,0.0007175422557959624,0.015023570520960282
427,0.022228434125932554,0.48858466367138753,-0.4140304374644674,0,-0.0017033824393551547,-0.0005554769889661878
427,0.11521963468179218,-0.009808424428227934,-0.6202326300119629,0,-8.912003951278841e-05,-0.013044695005048533
427,0.20090176464901152,0.10997947382905447,-0.28196393589820656,1,-0.0005138669173366936,-0.010592135218889517
427,-0.018803729181951563,0.2865426961503715,-0.2957178139006631,0,0.0005040465155178444,-0.005302576183724408
427,-0.23786184967870325,-0.03210910798636735,-0.3105726967258122,1,-0.000553649305347182,-0.011978778925888485
427,0.5894175398749167,0.010579065591518583,-0.20991765239777568,1,0.00021397991073422202,-0.0011232804969082983
427,-0.06629087985996689,0.18425001001302757,0.22725231301419152,0,-0.0005305011476105275,-0.0057581824064468
427,-0.0825155091454932,-0.6905763494206755,-0.45455731865956567,0,0.0013668742674445248,0.016449677135012837
427,-0.07471081186691349,0.17296708891672993,0.09337504636306083,0,0.0030788808084552376,0.011195749114345769
427,-0.03837527744422996,-0.2866621321801277,-0.4819338960772717,1,0.0002034636358672231,-0.007563507452843034
427,-0.42667611287930224,-0.19397186527275798,-0.32446440108431845,1,0.0016871416350725647,0.008816397569494505
427,-0.0023917923949852114,0.44398324166700776,0.02321049229428549,1,-0.0008612842013282637,0.015231240772696573
427,0.16167301310539758,-0.31117384629793693,-0.057101603425082456,1,-0.0008756182533847572,-0.013827997309643361
427,0.2778532642594924,0.5728249921410391,-0.41957027214574233,1,0.0005629692366905709,-0.00650642569121827
427,-0.14613761512940882,-0.17771817727166075,-0.2591972309039448,0,4.8521627944826994e-05,-0.008309501164110378
427,0.08113704773395164,-0.015071432834741084,-0.07168441405992292,0,-0.0009075636620415979,-0.0057677133056833274
427,0.22661736774772678,0.15027515628731422,-0.2932665734395653,0,9.933230542922587e-05,0.007513871233717891
427,-0.5008215843364116,0.1630080577139805,-0.198787127683754,1,0.0005705986685931593,-0.007632591565425169
427,-0.5414646301993556,-0.4882627313649488,0.014425483998414597,1,0.0002597225017214819,-0.009043166251044087
427,0.19157773763321218,-0.49845601868068795,-0.01982393959419497,0,-0.0012110161997624567,-0.006518361078021592
427,0.014219601394924205,-0.2581240095851857,-0.1153666632689476,0,0.0010062928092144405,-0.0057689186952314874
427,0.2507076336195425,-0.33891205639728544,0.15894125337458484,0,0.0014415686206579004,-0.024716445001272895
427,-0.23906857664114303,0.173121638154162,-0.0609136158128978,0,0.00037114587337130884,-0.006039851867158206
427,0.025976936241869975,-0.04670317061762384,0.3503346184979422,1,0.00025442084330121314,0.0033760266207520217
427,-0.1235630898367402,-0.14628186722174805,-0.12976745634588627,0,0.00039445214237829687,-0.00420984480820263
427,0.08693245706892387,0.6226202395936317,0.2613374110295077,1,-0.00032602353216784114,0.012012139221639448
427,-0.12242261190646542,-0.6114373605533562,-0.30242589327522124,0,-0.0018707919210258557,-0.003515134840413087
427,0.00552551375686551,0.5029311936825848,0.09807821212924879,1,-0.00021910052880886425,0.008294055811834893
427,-0.6633405927023656,0.07068436743256978,0.23125955816609003,1,-0.0014785862457798416,0.011437540432069291
427,0.10154892224832424,-0.12458637417024038,0.18983455983188544,0,0.002270692857804396,0.0018186625505849515
427,0.07446617589010082,-0.13780826986207323,-0.2549533108394375,0,0.0008303358165442456,-0.008560838259088672
427,0.02146987116581774,-0.143297234029535,0.14369394772391755,1,0.0003336621052869483,0.010375399442578993
427,-0.1530049196564241,-0.08096248058801138,-0.2936291147346922,0,-0.0004442932600761116,0.003773004930448522
427,0.22709658499360555,-0.27664959725328764,0.26088177603169804,0,0.001355637858804951,0.004134349032237009
427,0.5630387437674198,-0.2321367597310719,-0.3733964109934251,0,-0.0017787202489042786,0.01496044311489183
427,0.19630969690621733,-0.01667540127313652,0.08399058789594609,0,-0.0011254890472983765,0.024457519796168264
427,0.03876635459256825,0.03281843838146786,0.2177299871696076,0,0.0004810092317367132,0.0022388402427913137
427,-0.23714233663359358,0.1414405071407987,0.5646073489425101,0,0.0013454200461549778,0.015931866266393972
427,-0.15336470292935553,-0.2968814460775743,-0.03773607602989444,1,5.5724912288694604e-05,0.010941915184709486
427,-0.5077393889144458,0.4588650958381841,-0.047402369573696826,1,-0.00042688106994742003,-0.010121043752601675
427,-0.49645700155973077,0.24695117518857435,0.021995390156521164,1,-0.001289960899741054,-0.012950787720636162
427,-0.10073540978703846,0.5007064575868179,-0.07787740540908143,0,-0.0015031429531181062,-0.0024574306408594432
427,-0.08181707092430114,-0.8090659928824715,-0.01628845995534366,1,-0.00023093453020867796,0.006962063648134184
427,0.5546868284836035,0.3379695088643272,-0.08066660716644916,0,-0.0011065259087416704,0.025733598032498604
427,0.017765530204346475,0.00417878757388386,-0.007237526133000983,0,0.00019808476076785495,-0.0014436041192394248
427,-0.17209860206407088,-0.16405768237211762,-0.009825981064799516,1,-0.000543424771133765,-0.007128457826771644
427,0.03192906830756905,-0.07649316522625658,0.4511978965748066,0,-0.0026509698083930122,0.010915068519224618
427,0.3738255577492887,-0.6220170697224449,-0.10280627822410462,1,-0.00037144086599579147,-0.014075116947178213
427,-0.23334500627726257,-0.33317275363974863,0.5256811330270867,1,0.0009356783931474612,0.012715550949941588
427,0.21650161921297054,-0.33871553136516874,-0.1573560798839321,1,0.0004893745612279181,-0.012221278088919454
427,0.2138995290517164,-0.0720976194474405,-0.11244624226487925,1,0.0007109599682034915,0.004442633114860398
427,-0.10828984974572398,0.3477989410092744,-0.3243189982799692,1,0.0006159356069442638,0.005931012579683838
427,-0.09286393179419708,0.0978399066726354,-0.3753340729155909,1,0.000924027019206901,-0.0018490213644298903
427,-0.15681690615571184,0.31470276775106676,-0.21130310716282777,0,-0.0014084612963635597,-0.015566291735239038
427,0.18180298540369189,-0.3841288057488849,0.5264382545953094,0,-0.002081929407883722,0.016964563682900384
427,0.06330524016078552,-0.029013933561117713,-0.16347572604268493,1,0.00039913611435207086,-0.00037634702424848367
427,0.3309905646049564,0.034268294598611894,0.04509052843856328,0,-0.0003636122122138559,-0.0005694562372106746
427,0.09234053066761776,-0.5130505177969876,-0.4044556266317139,0,0.000743264094022715,0.0017086543812794186
427,-0.05519500090580374,0.005530179919617947,0.1042745116085013,0,-0.0005397596803093615,-0.007783047254023127
427,0.05875357652930446,-0.2935118332845096,0.12247582671434154,1,-0.0017025836042378405,0.010291556373256436
427,0.1417792447239129,0.0768089202941627,0.29480729518365417,0,0.0016654744444625767,0.010143700650181305
427,-0.5522622693994935,-0.38387309002071046,-0.18744557330870365,0,2.6091050210833787e-05,0.00517659020469123
427,-0.21772314394603967,0.0560300293431235,-0.22661487970599675,1,-0.0006115178029919482,-0.014066610968482223
427,-0.27696997383327127,-0.4055053816849001,-0.2927619758931998,0,0.0010536417966078395,-0.00949398888831943
427,0.7897146194512172,0.14799537026426676,0.055450837108462166,0,-0.0008583577801812136,0.007003098794089914
427,-0.17269134787133217,0.03660294439360843,0.7680253614806384,0,-9.605989972464987e-05,0.011492733262856759
427,-0.2109529275377662,-0.010496547149088509,0.531240190690653,0,-0.0006269670577877674,0.018124485579969287
427,0.2123255806366426,-0.16874003276828028,0.1897223217166563,0,0.0009725544496267299,0.0062180996221719645
427,-0.4710674159671369,-0.21814115274746057,-0.07425559066545143,0,-7.443342910004629e-05,0.00620672097550678
427,0.05331030027997615,-0.40060330761303037,0.11405935530178896,0,0.0006105857452838231,0.0055979044793103986
427,0.32423421766638655,0.2501766463646712,0.137754023768531,1,-7.016571145864703e-05,-0.016609609335159915
427,0.12888546573977575,0.062306306148933344,0.08147365115861203,0,-0.0012767485758203095,-0.010810565404082624
427,0.3159458559998711,-0.011866546156996512,0.20445020921178733,0,2.8318376130461174e-05,0.0002975613949574519
427,0.2814851417927993,-0.15481341846521215,0.028836233082295007,0,-0.00046227528870504246,-0.004344962274323156
427,-0.0927516370405918,0.06664013149011384,-0.1436245864990432,0,0.0012557561255735208,-0.00894607302219504
427,-0.05606149324840771,-0.13191931748225247,0.43409336530611986,1,0.00019655477651157465,0.010318445394686349
427,-0.44566811191109157,0.08011507976077765,0.2668892386870311,1,8.228398927542419e-05,0.010654803750653512
427,-0.15518653503011165,0.42280423205567397,0.6896694370857751,1,-0.0003628385604396591,-0.004455025214007718
427,0.43601534313531026,0.4738716437192137,-0.15685800814598047,0,-0.00042018681709585725,-0.0028178460886050722
427,-0.4033351533102831,-0.27559558394525946,-0.30124223002562034,1,-0.0007677975651041285,-0.0003468488738678118
427,0.07026441976095622,0.46515014784422304,-0.29950621222163726,0,0.0009843223984765837,-0.0021398884422550897
427,-0.014839112895729884,0.2024458476499811,-0.33681660646868955,1,0.0003824097461840506,0.001664522082130561
427,0.14773537920244473,0.08675059317234543,0.7365900419732683,1,-0.000637739984251316,-0.005309969550018176
427,-0.1869421579274293,-0.1666431357480764,-0.1912161381919553,0,0.0011890165311075518,0.014205042479898549
427,-0.17122388812484288,-0.2497066719312686,0.14142466691592123,1,-0.0005522230442809713,0.006329318177555108
427,0.06087690625538991,-0.45472323449916957,0.4642515603990185,1,0.0017958776730955218,-0.006127886904843862
427,-0.11631046798079524,0.08575961721747148,0.10033703699610749,1,0.0006585442726728304,0.020102045387663497
427,-0.05308416824821482,-0.2394891733615361,-0.41379576840435817,0,-0.0007309300399419191,-0.00033126972873797093
427,0.5383673590553363,-0.15528338971085143,0.06713638549166955,0,-1.6422896072752074e-05,0.01188393273448084
427,0.7580797277620864,-0.15926063187609618,-0.14683183275546663,1,0.001044160877069072,0.006818914896263115
427,0.55401219772081,0.17517845559778916,-0.10778762723611786,0,0.0005906548306923093,0.011087035805829077
427,0.2461446543592092,0.15218220933218932,0.32000240687674614,0,0.0011692955904456727,0.013821589910375272
427,0.19461296627689278,-0.0501354240950563,0.04401410592999685,0,0.0012065089665083569,-0.008169356709872361
427,0.11060199266187035,-0.1180016436982082,0.008623446880445246,1,0.0012784518626072986,0.0019109906801990334
427,0.013930964446844643,-0.4079568422939758,0.2238760698081662,0,0.0006454841811410754,0.021632547233054602
427,-0.09233347048590025,0.06574509829918168,0.07481510511322657,1,0.0015774532797634745,-0.000952955323869521
427,0.08370645773110176,0.18236895291496175,0.05598273694690743,0,-0.0004464336145505283,0.0019408999289830758
427,0.3220895249579316,-0.3079545898233181,0.0398909022440628,0,-0.0007001208149391733,0.011950466289248425
427,-0.4569560714351324,-0.1676765541814765,0.11316356251935625,1,0.0015655240292343404,-0.000657502610729878
427,-0.1665598580079595,0.564347120832177,-0.4344041701248732,1,-0.002198805956620082,0.004400144500533324
427,-0.15061626730578334,-0.30636984513921395,0.21250693418980598,0,0.00024380071377119885,-0.005640786307367284
427,-0.3840913196012683,0.26173719848404337,0.19506035338759828,1,-9.917586377938291e-05,0.01846636996047666
427,-0.32102542989784577,-0.45765755127742164,-0.2075724209643733,1,-4.558601635549781e-05,0.0024333944932269183
427,-0.07237081735689896,0.10561661895428903,-0.37546182725713323,0,0.0014437646040732595,-0.0008215117839256881
427,0.3351887494764383,0.10281760391331124,0.13702596574613518,1,0.000569767280232204,0.0044770856001731495
427,0.19281682796026317,0.3987457590397294,0.05895635091044103,0,0.0007090037575885124,-0.0008973569428722672
427,0.4320351646348418,-0.2029176906177809,0.5402821298732446,0,-4.015795064434341e-05,-0.014307751021180481
427,0.03843132447323678,-0.20431549724246426,0.25219306469661723,1,-0.0006526239793023909,-0.004461834332147798
427,-0.5668622192836593,-0.13569189577472301,-0.727163797988687,0,-0.0015839028234857233,0.007604146561442974
427,0.23574004759524964,0.12763726853548943,-0.29009284293876386,0,-4.771135614197986e-05,-3.6025390905684045e-05
427,-0.3475094067577628,0.4510194905301452,0.2632086871727014,0,-0.00022096417382966394,0.0002688583899453078
427,0.06251484238426575,-0.6125204605272871,-0.07415321475617907,1,-0.0006819842479977986,-0.010016200098949156
427,-0.08433008786578647,0.5393059580548567,0.19225285838010295,1,-0.0005711789897827968,0.005725827813561586
427,0.4198066309758006,0.27739010487383065,0.01788911097605224,0,-0.000646936777705574,0.0069822331361358994
427,0.11804561562652488,0.26855796600831966,0.19055154050459086,1,0.0010495527153193353,-0.00535235211560568
427,0.3952182196902977,0.05927988140771989,0.6225782617875796,0,-0.0006891878180895678,0.017359638031652493
427,0.05937323503879433,-0.1954254010843345,-0.14516575021629646,1,-0.0003203473081943202,0.004241659464019164
427,0.15685064641064989,-0.17211000118157369,-0.007306377678294852,1,0.0021422703586118637,0.017275431701007114
427,0.13089710090220963,0.011401043450460085,0.03600939801547839,1,0.0006135179727304167,-0.010227925651984056
427,-0.07721296122700352,-0.5005752221632768,0.11976693678158377,0,0.000647195939702741,-0.00483186462299374
427,0.47219602898700985,-0.36772969890070234,-0.43931246406294605,0,0.00022445181855997205,0.010470983026121546
427,0.5051783074373606,-0.137665278860682,0.3236042500293887,1,-3.850846950070721e-05,-0.0017262729994081962
427,0.2650979812460017,0.19569686352402588,-0.4729176470952748,1,0.0014765403497258957,0.013800913541474516
427,-0.18766881045285883,0.1187410600312227,0.14820905588482164,0,0.0002606737658239071,-0.0055030515384542015
427,-0.20148701038141545,-0.007666221297433583,0.3518187057778094,0,0.0005436001545944324,-0.0037061433208610594
427,0.23150961319450342,-0.8545627861890226,0.344629710111631,1,-0.0017397137787780997,-0.0036244094140313217
427,-0.33590096838784317,-0.3884044427162717,0.3482480362135558,0,-0.00046770120131189136,0.003465038817307158
427,-0.01407617366375522,0.14311224816693643,0.023046567318076607,1,-0.0012829922241885696,0.0099626681944714
427,-0.14812697494839375,-0.46697456959792527,-0.12843454828977374,0,0.0015007597906343108,0.008502217421134928
427,-0.10459564032235776,-0.10477731129552863,-0.09649051536521479,1,0.0020767479835608407,0.0038193545223155333
427,0.12901249415732088,0.30908503620955263,0.07163674770795406,1,-0.00025904214582070313,-0.001963498490849783
427,-0.021480377824219184,-0.011166670952952477,0.21828886309109394,0,5.194588580729944e-05,0.007326400772155793
427,-0.024214974032574697,0.023590557094827175,-0.5994602053596323,0,0.0009163276747024815,0.003464884758979927
427,0.29940303295789567,-0.8688766134581067,0.6265124114342182,0,-0.00013958962815517376,0.011081828167375166
427,-0.31197177813765925,0.1838321715187709,-0.31602466895209685,0,-0.0006237689606958052,0.019140313538667863
427,-0.05720472022900397,0.06522986195391686,0.2610203192066263,0,0.0004956818879726046,0.0015041890514357642
427,0.10948830073986762,0.7210246755714825,-0.017285639110075617,1,0.0002010990467149675,0.010506543960076121
427,0.33165777988739514,0.35610909166811405,0.19161906660875538,0,-0.0011430049127304836,0.01633431532301096
427,-0.34390361790560636,0.09079063957170996,-0.22628275500580736,1,-6.413834659299255e-05,0.003287624103034804
427,0.09640716463508192,0.12657622627058543,0.4841133807175941,0,0.00045353430151397987,-0.002441566352906487
427,0.2892261504865072,0.35684114667739214,-0.3682823445410977,0,0.0005974000698498581,0.007011727423108983
427,-0.08926905100799758,0.4127120439934858,-0.045016676109758014,1,0.00012557645347154226,-0.0017307182428386962
427,0.00467371427444026,-0.32888252606856055,-0.4320152647782883,1,0.0015945050632249723,-0.008469613483183279
427,-0.2974177048368921,-0.6460170340811144,-0.19168852430685066,0,-0.0013230897934074983,0.016420151601363692
427,0.30294512680279023,-0.20644510355331713,0.6757307416032926,1,0.0009817654869915943,-0.0032483138350862246
427,-0.7498217144620719,0.6872827717772225,-0.4168717400290788,0,-0.001645398746956892,0.010225704320096403
427,0.7319257219017818,0.41528184555315545,0.16917273601570787,0,0.000594754341665286,0.008534155587803077
427,0.22767857693602953,0.08435742719081274,0.03126033118556282,0,-6.259312789952241e-05,-0.007539645888666763
427,-0.08420252306003222,-0.5078870442586156,-0.029501888038424965,1,-0.0009885911071509175,-0.01103589317215771
427,0.05396824534604353,0.4176006859033798,0.27549498180069387,1,-0.0015705006036231771,-0.009896281365703375
427,0.28223135639646474,-0.29474621806149287,-0.06738994499910737,0,0.0005500520990245519,-0.009683444548636353
427,0.03161265184378797,-0.4002076484754613,-0.18041029318536408,0,0.00031978193414253697,-0.015929937335316693
427,0.13214242138811969,-0.005891339678004364,0.1657469863251443,0,0.00022391413406466144,0.013641404299738442
427,0.03756735079437218,-0.1288216623375759,0.03668925090968513,0,0.0005432980290363879,0.0004886007032570433
427,0.012177507361164715,-0.2105975063420266,-0.19887027526528445,1,-0.0014026052717996936,0.017495767431869393
427,-0.3731589706173855,-0.2078715593387722,-0.21552217967075923,0,0.0008949243769444413,-0.002949496782920278
427,0.3743226218021201,-0.20204718727316054,0.08369824866714058,0,-0.0008353470532597573,0.021451491277733884
427,-0.35627952570885385,0.09294621306810825,0.19013306427962953,1,0.0004137990974514982,-0.001852876588777083
427,-0.03894620992002785,0.01314344159373288,-0.04410060048854658,1,0.0009638791167949097,0.022105230015913514
427,-0.16724753550235008,-0.41094089387372335,-0.026484614505376446,0,0.0025797093376543185,-0.008036745679697309
427,0.49173504163322024,0.5033102442229321,-0.16607647251239838,1,0.0005689830791852753,0.01628396623128538
427,-0.11373832229624611,-0.06107410803070853,-0.1745042741845931,0,-0.0010147567306928668,-0.006492775450660071
427,-0.36718208002867697,0.010225040477767821,-0.23099196931759253,0,0.00023378591179074772,-0.015558956462036273
427,0.09926406966433711,0.25005868848267737,-0.5981206927714366,1,0.0003740565698475721,0.012276689924732923
427,-0.36289230560736163,0.501771716051311,0.12570570280981355,0,-0.0007050118557584089,-0.00055769077657706
427,0.1674980737565167,0.02280161742372345,0.16162679773391075,1,-0.0009206735930793662,0.00169360824036078
427,-0.42411434907149403,-0.033367818404610096,-0.2711722924394369,0,-0.0007355299425897666,0.012360931752104374
427,0.3273930361782807,0.18274143627215308,-0.32769382940177366,0,-0.0003164084496948019,0.012130976999791834
427,0.04251507409197142,0.6957988619945082,0.11799535181831156,1,0.0001920491164900316,-0.003091164642025014
427,0.040062271434684694,-0.04574095091416317,0.21243260300657713,1,0.0009567023167945841,-0.007859894605079494
427,-0.3993698860673334,-0.5508616119309889,0.1523973980737631,1,-0.0011033666061738736,-0.02152890592952483
427,0.11657358135928922,0.7478998552298372,-0.001821273461967997,0,0.0008384907744516419,0.0008182935854756502
427,-0.029666895957342797,0.27572294489633054,-0.0870823632565954,0,0.00026739231407190296,0.0032169780619601364
427,-0.20042713609291463,0.2976127048609568,-0.05248792700862259,0,-0.0007557451594928448,0.005365098435704036
427,-0.26954039453731116,0.008454347210738474,-0.002735698993261063,0,0.0010858955658315781,0.004746982328799528
427,-0.007508087623543175,0.24532988976008613,0.417062264705194,1,0.0005578103063518622,0.00010352619843380607
